Island Group,Person,Entry-1,SampleID,1990 Landcover,1990 sub-class,First year of cloud-free data,1990 confidence,change event? 1990-2015,change event conf,1990 notes,year of change 1,Prev cloud-free yr 1,change type 1,Confidence change 1,notes change 1,year of change 2,previous cloud-free year 2,change type 2,Confidence change 2,notes change 2,year of change 3,previous cloud-free year 3,change type 3,Confidence change 3,notes change 3,LULC SPOT6/7,Classification Notes,Transition Summary,AGREE or DISAGREE,Spot image?,High Res GE?,More than 3 change events?,Confidence of final interpreter,User,Final interpreter notes,Diana edited notes,year of change 4,previous cloud-free year 4,change type 4,Confidence change 4,notes change 4,year of change 5,previous cloud-free year 5,change type 5,Confidence change 5,notes change 5,year of change 6,previous cloud-free year 6,change type 6,Confidence change 6,notes change 6
Irian Jaya,Hani,9,1996,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1997,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1998,Primary intact,NA,1990,Low,No,Low,Sample complete!,1999,1997,Degraded - Natural disturbance,Low,,,,,,,,,,,,Hutan Sekunder,,Degraded - Natural disturbance  ,Disagree - minor,Yes,2016,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1999,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2000,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2001,Non Forest,NA,1998,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar,,  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2002,Primary degraded,NA,1993,Low,Yes,High,,2016,2015,Cleared - Abandoned/transitional,Low,,,,,,,,,,,,Belukar,,Cleared - Abandoned/transitional  ,Disagree - minor,Yes,2013,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2003,Primary intact,NA,1997,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2004,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2005,Primary intact,NA,1993,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2006,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2007,Primary intact,NA,1992,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2008,Primary intact,NA,1994,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2009,Primary intact,NA,1990,High,Yes,High,,2009,2008,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - minor,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2010,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2011,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2012,Primary degraded,NA,1995,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,2010,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2013,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2014,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2015,Primary degraded,NA,1990,High,Yes,High,,2014,2013,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2016,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2017,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2018,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2019,Non Forest,NA,2001,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar,,  ,Agree,Yes,2004,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2020,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Mangrove,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2021,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Agree,Yes,2013,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2022,Primary intact,NA,1991,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2023,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2024,Primary intact,NA,1993,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2025,Primary degraded,NA,1990,High,Yes,High,,1993,1992,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - minor,Yes,2014,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2026,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2027,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2028,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2029,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,2013,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2030,Primary intact,NA,2000,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2031,Primary degraded,NA,1995,High,Yes,High,,2004,2003,Degraded - Nearby clearing,High,,2014,2013,Degraded - Nearby clearing,High,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing Degraded - Nearby clearing ,Disagree - minor,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2032,Primary intact,NA,1992,High,Yes,High,,2004,2003,Degraded - Selective Logging,Low,,2016,2015,Degraded - Nearby clearing,High,,,,,,,Hutan Sekunder,,Degraded - Selective Logging Degraded - Nearby clearing ,Disagree - minor,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2033,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2034,Primary intact,NA,1998,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2035,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2011,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2036,Non Forest,NA,1991,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Lahan Terbuka,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2037,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Rawa,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2038,Primary degraded,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Sekunder,,  ,Disagree - major,Yes,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2039,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2014,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2040,Non Forest,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Savana,,  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2041,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2042,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2043,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2044,Primary intact,NA,1990,High,Yes,High,,1999,1998,Degraded - Selective Logging,High,,2009,2008,Degraded - Nearby clearing,High,,2014,2013,Cleared - Abandoned/transitional,High,,Belukar,,Degraded - Selective Logging Degraded - Nearby clearing Cleared - Abandoned/transitional,Disagree - minor,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2045,Primary intact,NA,1998,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2046,Primary intact,NA,1996,Low,Yes,High,,2000,1996,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - minor,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2047,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2048,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2049,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2050,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2051,Non Forest,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Rawa,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2052,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2053,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2054,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2011,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2055,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2056,Primary intact,NA,2000,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2057,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2058,Primary intact,NA,2000,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2059,Primary intact,NA,2000,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2060,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2061,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2062,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,2012,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2063,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Agree,Yes,2013,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2064,Primary intact,NA,1992,High,Yes,High,,2009,2008,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Mangrove Sekunder,,Degraded - Nearby clearing  ,Disagree - minor,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2065,Primary intact,NA,1992,High,Yes,High,,2013,2012,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Rawa Sekunder,,Degraded - Nearby clearing  ,Disagree - minor,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2066,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2067,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2068,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2069,Primary degraded,NA,1999,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Sekunder,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2070,Primary degraded,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,2014,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2071,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2072,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2073,Primary intact,NA,1992,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2009,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2074,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2075,Primary intact,NA,1992,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Mangrove,,  ,Agree,Yes,2016,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2076,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2077,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,2014,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2078,Primary intact,NA,1990,High,Yes,High,,2004,2003,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - minor,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2079,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,No,2016,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2080,Primary degraded,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2081,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,2009,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2082,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Rawa,,  ,Agree,Yes,2013,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2083,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2084,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2085,Primary degraded,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Sekunder,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2086,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2087,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2088,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2089,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2090,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2091,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2092,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2013,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2093,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2094,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2095,Primary intact,NA,1999,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2096,Primary degraded,NA,1996,Low,Yes,High,,2000,1996,Cleared - Abandoned/transitional,Low,,,,,,,,,,,,Belukar Rawa,,Cleared - Abandoned/transitional  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2097,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2098,Primary intact,NA,1990,High,No,High,Sample complete!,1999,1998,Degraded - Nearby clearing,Low,,2013,2012,Degraded - Selective Logging,High,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing Degraded - Selective Logging ,Disagree - minor,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2099,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2100,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2101,Primary intact,NA,1999,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2102,Primary intact,NA,2000,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2011,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2103,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2104,Primary degraded,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Agree,Yes,2016,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2105,Primary intact,NA,1990,High,Yes,High,,2004,2002,Degraded - Nearby clearing,Low,,,,,,,,,,,,Hutan Rawa Sekunder,,Degraded - Nearby clearing  ,Disagree - minor,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2106,Primary intact,NA,1996,High,Yes,High,,2012,2011,Degraded - Selective Logging,Low,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - minor,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2107,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2108,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2109,Non Forest,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar,,  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2110,Primary degraded,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2111,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2112,Non Forest,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pemukiman,,  ,Agree,Yes,2016,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2113,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,2114,Primary degraded,NA,1990,High,Yes,High,,1996,1990,Cleared - Abandoned/transitional,High,,,,,,,,,,,,Belukar,,Cleared - Abandoned/transitional  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
