Editor,COMPARE_KLHK_1990,COMPARE_UMD_2001,DISAGREEMENTS,DISAGREEMENT EDITS,DISAGREEMENT NOTES,ISLAND,ID
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9292
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9293
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9294
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9295
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9296
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9297
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9298
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9299
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9300
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9301
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9302
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9303
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9304
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9305
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9306
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9307
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9308
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9309
NA,COMMISSION,AGREE_NON,YES,NA,NA,Sumatera,9310
NA,AGREE_FOR,COMMISSION,YES,NA,NA,Sumatera,9311
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9312
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9313
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9314
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9315
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9316
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9317
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9318
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9319
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9320
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9321
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9322
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9323
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9324
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9325
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9326
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9327
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9328
NA,OMISSION,AGREE_NON,YES,NA,NA,Sumatera,9329
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9330
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9331
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9332
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9333
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9334
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9335
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9336
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9337
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9338
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9339
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9340
NA,AGREE_FOR,OMISSION,YES,NA,NA,Sumatera,9341
NA,AGREE_FOR,COMMISSION,YES,NA,NA,Sumatera,9342
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9343
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9344
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9345
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9346
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9347
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9348
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9349
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9350
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9351
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9352
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9353
NA,OMISSION,AGREE_NON,YES,NA,NA,Sumatera,9354
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9355
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9356
NA,OMISSION,AGREE_NON,YES,NA,NA,Sumatera,9357
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9358
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9359
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9360
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9361
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9362
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9363
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9364
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9365
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9366
NA,AGREE_FOR,OMISSION,YES,NA,NA,Sumatera,9367
NA,OMISSION,AGREE_NON,YES,NA,NA,Sumatera,9368
NA,OMISSION,AGREE_FOR,YES,NA,NA,Sumatera,9369
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9370
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9371
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9372
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9373
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9374
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9375
NA,COMMISSION,AGREE_NON,YES,NA,NA,Sumatera,9376
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9377
NA,OMISSION,AGREE_FOR,YES,NA,NA,Sumatera,9378
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9379
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9380
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9381
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9382
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9383
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9384
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9385
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9386
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9387
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9388
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9389
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9390
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9391
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9392
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9393
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9394
NA,AGREE_FOR,OMISSION,YES,NA,NA,Sumatera,9395
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9396
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9397
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9398
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9399
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9400
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9401
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9402
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9403
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9404
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9405
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9406
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9407
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9408
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9409
NA,OMISSION,AGREE_FOR,YES,NA,NA,Sumatera,9410
NA,OMISSION,AGREE_NON,YES,NA,NA,Sumatera,9411
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9412
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9413
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9414
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9415
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9416
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9417
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9418
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9419
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9420
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9421
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9422
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9423
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9424
NA,OMISSION,AGREE_NON,YES,NA,NA,Sumatera,9425
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9426
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9427
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9428
NA,OMISSION,AGREE_NON,YES,NA,NA,Sumatera,9429
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9430
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9431
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9432
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9433
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9434
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9435
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9436
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9437
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9438
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9439
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9440
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9441
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9442
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9443
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9444
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9445
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9446
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9447
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9448
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9449
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9450
NA,OMISSION,AGREE_NON,YES,NA,NA,Sumatera,9451
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9452
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9453
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9454
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9455
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9456
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9457
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9458
NA,OMISSION,AGREE_NON,YES,NA,NA,Sumatera,9459
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9460
NA,COMMISSION,AGREE_NON,YES,NA,NA,Sumatera,9461
NA,AGREE_FOR,OMISSION,YES,NA,NA,Sumatera,9462
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9463
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9464
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9465
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9466
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9467
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9468
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9469
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9470
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9471
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9472
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9473
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9474
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9475
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9476
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9477
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9478
NA,OMISSION,AGREE_FOR,YES,NA,NA,Sumatera,9479
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9480
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9481
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9482
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9483
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9484
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9485
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9486
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9487
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9488
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9489
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9490
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9491
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9492
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9493
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9494
NA,OMISSION,AGREE_FOR,YES,NA,NA,Sumatera,9495
NA,OMISSION,AGREE_FOR,YES,NA,NA,Sumatera,9496
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9497
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9498
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9499
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9500
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9501
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9502
NA,COMMISSION,AGREE_NON,YES,NA,NA,Sumatera,9503
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9504
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9505
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9506
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9507
NA,OMISSION,AGREE_NON,YES,NA,NA,Sumatera,9508
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9509
NA,OMISSION,AGREE_FOR,YES,NA,NA,Sumatera,9510
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9511
NA,OMISSION,AGREE_NON,YES,NA,NA,Sumatera,9512
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9513
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9514
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9515
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9516
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9517
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9518
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9519
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9520
NA,COMMISSION,AGREE_NON,YES,NA,NA,Sumatera,9521
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9522
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9523
NA,AGREE_FOR,OMISSION,YES,NA,NA,Sumatera,9524
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9525
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9526
NA,OMISSION,AGREE_NON,YES,NA,NA,Sumatera,9527
NA,AGREE_FOR,OMISSION,YES,NA,NA,Sumatera,9528
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9529
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9530
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9531
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9532
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9533
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9534
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9535
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9536
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9537
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9538
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9539
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9540
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9541
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9542
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9543
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9544
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9545
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9546
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9547
NA,OMISSION,AGREE_NON,YES,NA,NA,Sumatera,9548
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9549
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9550
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9551
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9552
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9553
NA,AGREE_FOR,OMISSION,YES,NA,NA,Sumatera,9554
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9555
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9556
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9557
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9558
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9559
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9560
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9561
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9562
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9563
NA,OMISSION,AGREE_NON,YES,NA,NA,Sumatera,9564
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9565
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9566
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9567
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9568
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9569
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9570
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9571
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9572
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9573
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9574
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9575
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9576
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9577
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9578
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9579
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9580
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9581
NA,OMISSION,AGREE_NON,YES,NA,NA,Sumatera,9582
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9583
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9584
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9585
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9586
NA,COMMISSION,AGREE_NON,YES,NA,NA,Sumatera,9587
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9588
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9589
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9590
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9591
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9592
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9593
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9594
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9595
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9596
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9597
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9598
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9599
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9600
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9601
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9602
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9603
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9604
NA,OMISSION,AGREE_NON,YES,NA,NA,Sumatera,9605
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9606
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9607
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9608
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9609
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9610
NA,AGREE_FOR,OMISSION,YES,NA,NA,Sumatera,9611
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9612
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9613
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9614
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9615
NA,COMMISSION,AGREE_NON,YES,NA,NA,Sumatera,9616
NA,OMISSION,AGREE_NON,YES,NA,NA,Sumatera,9617
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9618
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9619
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9620
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9621
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9622
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9623
NA,OMISSION,AGREE_FOR,YES,NA,NA,Sumatera,9624
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9625
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9626
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9627
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9628
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9629
NA,COMMISSION,AGREE_NON,YES,NA,NA,Sumatera,9630
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9631
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9632
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9633
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9634
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9635
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9636
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9637
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sumatera,9638
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9639
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9640
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9641
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9642
NA,AGREE_NON,COMMISSION,YES,NA,NA,Sumatera,9643
NA,OMISSION,AGREE_NON,YES,NA,NA,Sumatera,9644
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9645
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9646
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9647
NA,AGREE_FOR,OMISSION,YES,NA,NA,Sumatera,9648
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9649
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9650
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9651
NA,OMISSION,OMISSION,YES,NA,NA,Sumatera,9652
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sumatera,9653
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9654
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9655
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9656
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sumatera,9657
