Island Group,Check,Quality note,Quality,Sample ID QC,Sample ID,SampleID (from user join),1990 Landcover,1990 sub-class,First year of cloud free data,1990 confidence,change event? 1990-2015,change event conf,1990 notes,year of change 1,Prev cloud-free yr 1,change type 1,Confidence change 1,notes change 1,year of change 2,previous cloud-free year 2,change type 2,Confidence change 2,notes change 2,year of change 3,previous cloud-free year 3,change type 3,Confidence change 3,notes change 3,LULC SPOT6/7,Classification Notes,Transition Summary,AGREE or DISAGREE,Spot image?,High Res GE?,More than 3 change events?,Confidence of final interpreter,User,Final interpreter notes,Diana edited notes,year of change 4,previous cloud-free year 4,change type 4,Confidence change 4,notes change 4,year of change 5,previous cloud-free year 5,change type 5,Confidence change 5,notes change 5,year of change 6,previous cloud-free year 6,change type 6,Confidence change 6,notes change 6,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6797,6797,6797,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2014,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6798,6798,6798,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,2010,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6799,6799,6799,Non Forest,NA,1994,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering,,  ,Disagree - major,Yes,none,No,High,Diana checked,"No image until 1994; high confidence the pixel was non forest in 1994, but unsure about the 1990 land cover",,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,6800,6800,6800,Non Forest,NA,1991,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,2016,No,Low,Diana checked,"Pretty confident the area was non forest by 1994, less confident about 1990 land cover",,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6801,6801,6801,Non Forest,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pemukiman,,  ,Disagree - minor,Yes,2017,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6802,6802,6802,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6803,6803,6803,Primary intact,NA,1994,High,Yes,High,,2003,2002,Degraded - Nearby clearing,High,,2006,2005,Cleared - Abandoned/transitional,High,,,,,,,Belukar,,Degraded - Nearby clearing Cleared - Abandoned/transitional ,Disagree - major,Yes,2014,No,High,Diana checked,"Located near a palm oil concession, can see palm oil planted nearby, looks similar to another nearby pixel cleared by a logging company, but this land seems to have been cleared for palm oil development by smallholders, but has been slow to be developed",,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,6804,6804,6804,Primary intact,NA,1994,High,Yes,High,,1999,1997,Degraded - Fire,Low,,,,,,,,,,,,Hutan Sekunder,,Degraded - Fire  ,Disagree - major,Yes,2016,No,Low,Diana checked,"Disturbance definitely occurred in 1999, unclear whether the pixel was cleared or just degraded; cause also unclear",,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,6805,6805,6805,Non Forest,NA,1991,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,2016,No,Low,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6806,6806,6806,Primary intact,NA,1994,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - minor,Yes,2016,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6807,6807,6807,Non Forest,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,image not available until 1995,  ,Disagree - minor,Yes,2012,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6808,6808,6808,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2014,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6809,6809,6809,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6810,6810,6810,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2014,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6811,6811,6811,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6812,6812,6812,Non Forest,NA,1991,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - minor,Yes,2012,No,Low,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6813,6813,6813,Primary intact,NA,1991,High,Yes,High,,1994,1991,Cleared - Abandoned/transitional,High,,,,,,,,,,,,Belukar,,Cleared - Abandoned/transitional  ,Disagree - major,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6814,6814,6814,Primary intact,NA,1994,High,Yes,Low,,2005,2004,Degraded - Selective Logging,Low,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - major,Yes,2014,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6815,6815,6815,Non Forest,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar,"image not available until 1993, but in google earth since 1990 was non forest",  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6816,6816,6816,Non Forest,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,"image not available until 1993, but in google earth since 1990 was non forest",  ,Agree,Yes,2017,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6817,6817,6817,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2014,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6818,6818,6818,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6819,6819,6819,Primary degraded,NA,1994,High,Yes,High,image not available until 1993,1999,1997,Cleared - Abandoned/transitional,High,,2005,2004,Cleared - Abandoned/transitional,High,,2013,2012,Cleared - Palm estates,Low,,Perkebunan,Sawit,Cleared - Abandoned/transitional Cleared - Abandoned/transitional Cleared - Palm estates,Disagree - major,Yes,2013,No,High,Diana checked,Unclear if pixel was planted after 2013 clearing,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6820,6820,6820,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2014,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6821,6821,6821,Primary intact,NA,1990,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - minor,Yes,2014,No,Low,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6822,6822,6822,Primary intact,NA,1990,High,Yes,High,image not available until 1993,2006,2005,Degraded - Selective Logging,Low,,2011,2010,Degraded - Nearby clearing,High,Nearby clearing for palm estate,2013,2012,Degraded - Nearby clearing,High,Nearby clearing for palm estate,Hutan Sekunder,,Degraded - Selective Logging Degraded - Nearby clearing Degraded - Nearby clearing,Disagree - major,Yes,2015,No,High,Diana checked,Highly degraded forest patch in the middle of a palm estate,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6823,6823,6823,Non Forest,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Sawah,image not available until 1993,  ,Agree,Yes,2014,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6824,6824,6824,Primary intact,NA,1994,High,Yes,High,image not available until 1993,1999,1997,Degraded - Selective Logging,High,,2005,2004,Cleared - Palm estates,High,,,,,,,Perkebunan,Sawit,Degraded - Selective Logging Cleared - Palm estates ,Agree,Yes,2015,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6825,6825,6825,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6826,6826,6826,Primary degraded,NA,1991,High,Yes,High,image of 1990 not available,2002,2001,Degraded - Nearby clearing,High,,2005,2004,Cleared - Mining,High,,,,,,,Pertambangan,,Degraded - Nearby clearing Cleared - Mining ,Disagree - minor,Yes,2016,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6827,6827,6827,Primary intact,NA,1991,High,Yes,High,,2013,2012,Degraded - Nearby clearing,High,Nearby clearing for smallholder landuse,2014,2013,Degraded - Nearby clearing,High,,2015,2014,Cleared - Small-holder land use,Low,,Pertanian Lahan Kering Campur Semak,Possible clearing for palm estates,Degraded - Nearby clearing Degraded - Nearby clearing Cleared - Small-holder land use,Disagree - major,No,2012,No,High,Diana checked,Unsure about driver (smallholder or abandoned),,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,6828,6828,6828,Non Forest,NA,1994,High,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,2015,No,High,Anna checked,image 1990-1993 not available,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,6829,6829,6829,Primary intact,NA,1990,High,Yes,High,,1992,1991,Degraded - Nearby clearing,High,"Nearby clearing for smallholder landuse. 1998, 2004, 2012 happened again",2003,2002,Cleared - Small-holder land use,Low,,,,,,,Pertanian Lahan Kering Campur Semak,,Degraded - Nearby clearing Cleared - Small-holder land use ,Disagree - major,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Over-entry,3,6830,6830,6830,Primary intact,NA,1991,High,Yes,High,,1996,1995,Cleared - Small-holder land use,High,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,Cleared - Small-holder land use  ,Disagree - major,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6831,6831,6831,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,6832,6832,6832,Non Forest,NA,1994,Low,No,High,First identification in the year 1994,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,none,No,Low,Anna checked,image 1990-1993 not available,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6833,6833,6833,Primary intact,NA,1994,High,Yes,High,First identification in the year 1994,2016,2015,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - minor,Yes,2012,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6834,6834,6834,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6835,6835,6835,Non Forest,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Perkebunan,Sawit,  ,Agree,Yes,2015,No,High,Anna checked,image 1990-1993 not available,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6836,6836,6836,Primary intact,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,6837,6837,6837,Non Forest,NA,1994,High,No,High,First identification in the year 1994,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,Cengkih?,  ,Disagree - major,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6838,6838,6838,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,No,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6839,6839,6839,Non Forest,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2014,No,High,Anna checked,image 1990-1993 not available,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Over-entry,3,6840,6840,6840,Non Forest,NA,1995,High,No,High,First identification in the year 1995,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,2016,No,High,Anna checked,image 1990-1994 not available,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6841,6841,6841,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pemukiman,,  ,Agree,Yes,2017,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6842,6842,6842,Non Forest,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Sawah,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6843,6843,6843,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2013,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,6844,6844,6844,Primary intact,NA,1994,High,No,High,First identification in the year 1994,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - minor,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6845,6845,6845,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,6846,6846,6846,Primary intact,NA,1990,High,No,High,Sample complete!,1999,1991,Degraded - Nearby clearing,Low,,,,,,,,,,,,Hutan Mangrove Sekunder,,Degraded - Nearby clearing  ,Disagree - major,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,6847,6847,6847,Primary intact,NA,1992,High,No,High,,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - minor,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6848,6848,6848,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,No,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6849,6849,6849,Non Forest,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Sawah,,  ,Agree,Yes,none,No,High,Anna checked,image 1990-1993 not available,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6850,6850,6850,Primary intact,NA,1990,High,Yes,High,,1994,1990,Cleared - Abandoned/transitional,High,,,,,,,,,,,,Belukar,,Cleared - Abandoned/transitional  ,Disagree - major,Yes,2016,No,Low,Anna checked,vegetasi pada karst,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6851,6851,6851,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,6852,6852,6852,Non Forest,NA,1999,High,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - minor,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6853,6853,6853,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6854,6854,6854,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,6855,6855,6855,Primary intact,NA,1990,Low,Yes,High,,1995,1990,Degraded - Selective Logging,High,,2004,2003,Degraded - Nearby clearing,High,,2007,2006,Cleared - Small-holder land use,High,,Pertanian Lahan Kering Campur Semak,,Degraded - Selective Logging Degraded - Nearby clearing Cleared - Small-holder land use,Disagree - major,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6856,6856,6856,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6857,6857,6857,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,6858,6858,6858,Primary intact,NA,1995,High,Yes,High,,2004,2003,Degraded - Selective Logging,Low,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - major,Yes,2013,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6859,6859,6859,Non Forest,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6860,6860,6860,Primary intact,NA,1994,High,Yes,High,Sample complete!,2016,2015,Cleared - Fire,High,,,,,,,,,,,,Belukar,,Cleared - Fire  ,Disagree - major,Yes,2009,No,High,Anna checked,,?,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6861,6861,6861,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,6862,6862,6862,Primary degraded,NA,1994,High,Yes,High,,1997,1994,Cleared - Small-holder land use,High,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,Cleared - Small-holder land use  ,Disagree - minor,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,6863,6863,6863,Primary degraded,NA,1990,High,Yes,High,,2002,2001,Cleared - Abandoned/transitional,High,,,,,,,,,,,,Belukar,,Cleared - Abandoned/transitional  ,Disagree - major,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6864,6864,6864,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2010,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6865,6865,6865,Primary intact,NA,1990,High,Yes,High,,2013,2012,Degraded - Selective Logging,Low,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6866,6866,6866,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,No data in SPOT,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6867,6867,6867,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,6868,6868,6868,Primary degraded,NA,1994,Low,No,High,,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - minor,Yes,none,No,Low,Anna checked,"image 2015 seem like fire but just haze, based on image 2016 ",,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,6869,6869,6869,Non Forest,NA,1994,Low,No,High,,,,,,,,,,,,,,,,,Belukar,,  ,Disagree - major,Yes,2010,No,High,Anna checked,image 1990-1993 not available and image 1994 show clearing in pixel for abandoned land,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,6870,6870,6870,Non Forest,NA,1994,High,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,2013,No,High,Anna checked,image 1990-1993 not available ,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,6871,6871,6871,Primary intact,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - minor,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6872,6872,6872,Non Forest,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pemukiman,,  ,Agree,Yes,2017,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6873,6873,6873,Primary degraded,NA,1994,High,Yes,High,Sample complete!,1999,1998,Cleared - Small-holder land use,High,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,Cleared - Small-holder land use  ,Disagree - major,No,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6874,6874,6874,Non Forest,NA,1994,High,No,High,,,,,,,,,,,,,,,,,Hutan Tanaman,,  ,Disagree - major,Yes,2014,No,High,Anna checked,image 1990-1993 not available,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6875,6875,6875,Non Forest,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering,,  ,Disagree - minor,Yes,2017,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6876,6876,6876,Non Forest,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Sawah,,  ,Agree,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6877,6877,6877,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,6878,6878,6878,Non Forest,NA,1994,High,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,2014,No,High,Anna checked,image 1990-1993 not available,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6879,6879,6879,Primary intact,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2011,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6880,6880,6880,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,6881,6881,6881,Non Forest,NA,1994,Low,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,Dominated by coconut smallholder,  ,Disagree - major,Yes,2014,No,High,Anna checked,image 1990-1993 not available,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6882,6882,6882,Primary degraded,NA,1990,High,Yes,High,,1991,1990,Degraded - Selective Logging,High,nearby clearing by road building,2002,2001,Degraded - Nearby clearing,High,Nearby clearing for smallholder landuse,,,,,,Hutan Sekunder,,Degraded - Selective Logging Degraded - Nearby clearing ,Disagree - minor,Yes,none,No,High,Tatik checked,No degradation in 2016,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,6883,6883,6883,Primary degraded,NA,1997,Low,Yes,High,,2015,2014,Cleared - Small-holder land use,High,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,Cleared - Small-holder land use  ,Disagree - minor,Yes,2014,No,High,Tatik checked,landsat data not available in until 1996,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,6884,6884,6884,Non Forest,NA,1997,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,2016,No,High,Tatik checked,landsat data not available in until 1996,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,6885,6885,6885,Primary degraded,NA,1996,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,2016,No,High,Tatik checked,"border belukar and forest, landsat data not available in until 1995",,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,6886,6886,6886,Primary degraded,NA,1994,Low,Yes,High,Sample complete!,2011,2010,Cleared - Abandoned/transitional,Low,,,,,,,,,,,,Belukar,,Cleared - Abandoned/transitional  ,Disagree - minor,No,none,No,Low,Tatik checked,hard to interprete final year,,,,,,,,,,,,,,,,,,,
