Island Group,Check,SPOT data is cloudy; LULC from GE 2014,Quality,Sample ID QC,Sample ID,SampleID (from user join),1990 Landcover,1990 sub-class,First year of cloud free data,1990 confidence,change event? 1990-2015,change event conf,1990 notes,year of change 1,Prev cloud-free yr 1,change type 1,Confidence change 1,notes change 1,year of change 2,previous cloud-free year 2,change type 2,Confidence change 2,notes change 2,year of change 3,previous cloud-free year 3,change type 3,Confidence change 3,notes change 3,LULC SPOT6/7,Classification Notes,Transition Summary,AGREE or DISAGREE,Spot image?,High Res GE?,More than 3 change events?,Confidence of final intepreter,User,Final interpreter notes,Diana edited notes,year of change 4,previous cloud-free year 4,change type 4,Confidence change 4,notes change 4,year of change 5,previous cloud-free year 5,change type 5,Confidence change 5,notes change 5,year of change 6,previous cloud-free year 6,change type 6,Confidence change 6,notes change 6,,,
Sumatera,Same sample ID,Over-entry,3,8712,8712,8712,Primary degraded,NA,1995,Low,Yes,High,,1997,1995,Cleared - Tree plantations,High,,2011,2010,Cleared - Tree plantations,High,,2016,2015,Cleared - Tree plantations,High,,Hutan Tanaman,,Cleared - Tree plantations Cleared - Tree plantations Cleared - Tree plantations,Disagree - minor,Yes,2016,No,High,Anna checked,image 1990-1994 not available,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,8713,8713,8713,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - minor,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,8714,8714,8714,Non Forest,NA,1991,High,No,High,,,,,,,,,,,,,,,,,Perkebunan,,  ,Disagree - minor,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8715,8715,8715,Primary degraded,NA,1990,High,Yes,High,,1997,1993,Cleared - Abandoned/transitional,High,,2005,2004,Cleared - Small-holder land use,High,,,,,,,Pertanian Lahan Kering,,Cleared - Abandoned/transitional Cleared - Small-holder land use ,Disagree - minor,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8716,8716,8716,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Sawah,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8717,8717,8717,Primary degraded,NA,1993,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Sekunder,,  ,Disagree - minor,Yes,2011,No,High,Anna checked,image 1990-1995 not available,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,8718,8718,8718,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Perkebunan,,  ,Disagree - minor,Yes,2012,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8719,8719,8719,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pemukiman,,  ,Agree,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8720,8720,8720,Primary intact,NA,1991,High,Yes,High,,2004,2002,Cleared - Abandoned/transitional,High,,2007,2006,Cleared - Palm estates,High,,,,,,,Perkebunan,,Cleared - Abandoned/transitional Cleared - Palm estates ,Disagree - major,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8721,8721,8721,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2013,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8722,8722,8722,Primary intact,NA,1990,High,Yes,High,Sample complete!,1996,1995,Degraded - Selective Logging,,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - minor,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,8723,8723,8723,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - minor,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,8724,8724,8724,Primary degraded,NA,1990,High,Yes,High,,1994,1992,Cleared - Small-holder land use,High,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,Cleared - Small-holder land use  ,Disagree - minor,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8725,8725,8725,Primary intact,NA,1990,High,Yes,High,,1998,1996,Cleared - Fire,High,,,,,,,,,,,,Belukar Rawa,,Cleared - Fire  ,Disagree - major,No,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8726,8726,8726,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - minor,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8727,8727,8727,Primary degraded,NA,1990,Low,Yes,High,,1991,1990,Cleared - Abandoned/transitional,High,,2011,2010,Cleared - Small-holder land use,High,,,,,,,Pertanian Lahan Kering Campur Semak,,Cleared - Abandoned/transitional Cleared - Small-holder land use ,Disagree - minor,Yes,2012,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,"Inconsistence, Overentry",4,8728,8728,8728,Primary degraded,NA,1990,High,Yes,High,,1999,1998,Cleared - Fire,High,,,,,,,,,,,,Belukar Rawa,,Cleared - Fire  ,Disagree - major,Yes,2015,No,High,Anna checked,,Diana edited,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,8729,8729,8729,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8730,8730,8730,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8731,8731,8731,Primary intact,NA,1991,High,Yes,High,Sample complete!,2009,2008,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - minor,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,8732,8732,8732,Primary degraded,NA,1990,High,Yes,High,,1998,1997,Cleared - Fire,High,,2014,2013,Cleared - Small-holder land use,High,,,,,,,Pertanian Lahan Kering Campur Semak,,Cleared - Fire Cleared - Small-holder land use ,Disagree - minor,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8733,8733,8733,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8734,8734,8734,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - minor,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8735,8735,8735,Primary intact,NA,1990,High,Yes,High,,2005,2004,Degraded - Selective Logging,Low,,2006,2005,Cleared - Palm estates,High,,,,,,,Perkebunan,,Degraded - Selective Logging Cleared - Palm estates ,Disagree - major,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8736,8736,8736,Primary degraded,NA,1990,High,Yes,High,,1994,1993,Cleared - Small-holder land use,High,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,Cleared - Small-holder land use  ,Disagree - minor,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,8737,8737,8737,Primary degraded,NA,1994,Low,Yes,High,,2010,2009,Cleared - Small-holder land use,High,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,Cleared - Small-holder land use  ,Disagree - minor,Yes,none,No,High,Anna checked,image 1990-1993 not available,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8738,8738,8738,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8739,8739,8739,Primary degraded,NA,1994,Low,Yes,High,,1998,1995,Cleared - Fire,High,for rubber,,,,,,,,,,,Perkebunan,,Cleared - Fire  ,Disagree - minor,Yes,2012,No,High,Anna checked,image 1990-1993 not available,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8740,8740,8740,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2012,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8741,8741,8741,Primary intact,NA,1990,High,Yes,High,Sample complete!,2001,2000,Degraded - Selective Logging,High,,2016,2015,Cleared - Other,High,just clearing and we don't know for what,,,,,,Lahan Terbuka,,Degraded - Selective Logging Cleared - Other ,Disagree - minor,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8742,8742,8742,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Sawah,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8743,8743,8743,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Perkebunan,,  ,Disagree - minor,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8744,8744,8744,Primary degraded,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Mangrove Sekunder,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8745,8745,8745,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Perkebunan,,  ,Disagree - minor,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8746,8746,8746,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,water land ,,,,,,,,,,,Air,,  ,Agree,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8747,8747,8747,Primary degraded,NA,1990,High,Yes,High,,2002,2001,Cleared - Abandoned/transitional,High,,,,,,,,,,,,Belukar Rawa,,Cleared - Abandoned/transitional  ,Disagree - minor,Yes,2009,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8748,8748,8748,Primary intact,NA,1991,Low,Yes,High,,1996,1995,Degraded - Selective Logging,Low,,2006,2005,Cleared - Small-holder land use,High,,,,,,,Pertanian Lahan Kering Campur Semak,,Degraded - Selective Logging Cleared - Small-holder land use ,Disagree - major,No,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8749,8749,8749,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Savana,,  ,Disagree - minor,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8750,8750,8750,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,No,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8751,8751,8751,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - minor,Yes,2012,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8752,8752,8752,Primary degraded,NA,1990,High,Yes,High,,1999,1998,Cleared - Palm estates,High,,,,,,,,,,,,Perkebunan,,Cleared - Palm estates  ,Disagree - minor,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8753,8753,8753,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - minor,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8754,8754,8754,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - minor,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,8755,8755,8755,Primary intact,NA,1992,High,Yes,High,,1996,1995,Degraded - Selective Logging,Low,,1998,1996,Cleared - Abandoned/transitional,High,,2007,2006,Cleared - Palm estates,High,,Perkebunan,,Degraded - Selective Logging Cleared - Abandoned/transitional Cleared - Palm estates,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8756,8756,8756,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - minor,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8757,8757,8757,Primary intact,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,8758,8758,8758,Primary intact,NA,1990,High,Yes,High,,2000,1999,Degraded - Selective Logging,High,,2008,2007,Cleared - Tree plantations,High,,2013,2012,Cleared - Tree plantations,High,,Hutan Tanaman,,Degraded - Selective Logging Cleared - Tree plantations Cleared - Tree plantations,Disagree - major,No,2009,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8759,8759,8759,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Perkebunan,,  ,Disagree - major,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8760,8760,8760,Primary degraded,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - minor,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8761,8761,8761,Primary intact,NA,1994,High,Yes,High,Sample complete!,1998,1997,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - minor,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8762,8762,8762,Primary intact,NA,1990,High,Yes,High,,1999,1998,Degraded - Selective Logging,High,,2007,2006,Cleared - Palm estates,High,,,,,,,Perkebunan,,Degraded - Selective Logging Cleared - Palm estates ,Disagree - minor,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8763,8763,8763,Non Forest,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Rawa,,  ,Disagree - minor,No,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8764,8764,8764,Primary degraded,NA,1992,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Mangrove Sekunder,,  ,Agree,Yes,2013,No,High,Anna checked,image not available 1990-1991,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8765,8765,8765,Primary degraded,NA,1991,High,Yes,High,,1995,1993,Cleared - Small-holder land use,High,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,Cleared - Small-holder land use  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8766,8766,8766,Primary degraded,NA,1992,High,Yes,High,,1998,1994,Cleared - Rubber,High,,,,,,,,,,,,Perkebunan,,Cleared - Rubber  ,Agree,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8767,8767,8767,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pemukiman,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8768,8768,8768,Non Forest,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8769,8769,8769,Primary degraded,NA,1993,High,Yes,High,,2015,2014,Cleared - Other,High,,,,,,,,,,,,Pertanian Lahan Kering,,Cleared - Other  ,Disagree - minor,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8770,8770,8770,Non Forest,NA,1993,High,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,2013,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8771,8771,8771,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8772,8772,8772,Primary intact,NA,1990,High,Yes,High,Sample complete!,2005,2004,Degraded - Natural disturbance,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Natural disturbance  ,Disagree - major,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,"Inconsistence, Overentry",4,8773,8773,8773,Non Forest,NA,1994,Low,No,High,,,,,,rubber,,,,,,,,,,,Perkebunan,,  ,Disagree - major,Yes,none,No,High,Anna checked,image 1990-1993 not available,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8774,8774,8774,Primary degraded,NA,1990,High,Yes,High,,1998,1996,Cleared - Small-holder land use,High,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,Cleared - Small-holder land use  ,Disagree - minor,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8775,8775,8775,Primary degraded,NA,1993,High,Yes,High,Sample complete!,2014,2013,Cleared - Small-holder land use,High,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,Cleared - Small-holder land use  ,Disagree - major,Yes,2015,No,High,Anna checked,image 1990-1992 not available,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8776,8776,8776,Primary degraded,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8777,8777,8777,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pemukiman,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8778,8778,8778,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8779,8779,8779,Non Forest,NA,1992,High,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8780,8780,8780,Primary intact,NA,1990,High,Yes,High,Sample complete!,2011,2010,Degraded - Selective Logging,Low,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - minor,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,8781,8781,8781,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Perkebunan,,  ,Disagree - major,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8782,8782,8782,Primary intact,NA,1990,High,Yes,Low,Sample complete!,1996,1995,Degraded - Natural disturbance,Low,,,,,,,,,,,,Hutan Rawa Sekunder,,Degraded - Natural disturbance  ,Disagree - minor,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8783,8783,8783,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8784,8784,8784,Primary degraded,NA,1990,HIgh,Yes,High,,2000,1999,Degraded - Nearby clearing,High,,2005,2004,Cleared - Abandoned/transitional,High,,,,,,,Belukar,,Degraded - Nearby clearing Cleared - Abandoned/transitional ,Disagree - minor,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8785,8785,8785,Non Forest,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8786,8786,8786,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Sawah,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8787,8787,8787,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Perkebunan,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8788,8788,8788,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Tanaman,,  ,Disagree - minor,Yes,2012,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,8789,8789,8789,Primary degraded,NA,1994,Low,Yes,High,,1997,1995,Degraded - Nearby clearing,High,,2014,2013,Cleared - Abandoned/transitional,High,,,,,,,Belukar Rawa,,Degraded - Nearby clearing Cleared - Abandoned/transitional ,Disagree - minor,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8790,8790,8790,Primary intact,NA,1990,High,Yes,High,,1991,1990,Degraded - Natural disturbance,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Natural disturbance  ,Agree,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8791,8791,8791,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Tambak,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8792,8792,8792,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Perkebunan,,  ,Disagree - minor,Yes,2015,No,High,Anna checked,rubber,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8793,8793,8793,Primary intact,NA,1990,High,Yes,High,Sample complete!,2015,2014,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - minor,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8794,8794,8794,Primary intact,NA,1992,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Disagree - major,Yes,2009,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,8795,8795,8795,Primary intact,NA,1990,High,Yes,High,,1993,1990,Cleared - Abandoned/transitional,High,,1996,1995,Cleared - Tree plantations,High,,1997,1996,Cleared - Fire,High,,Hutan Tanaman,,Cleared - Abandoned/transitional Cleared - Tree plantations Cleared - Fire,Disagree - minor,Yes,2014,Yes,High,Anna checked,,,2004,2003,Cleared - Tree plantations,High,,2008,2007,Cleared - Tree plantations,High,,,,,,,,,
Sumatera,Same sample ID,OK,9,8796,8796,8796,Non Forest,NA,1993,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8797,8797,8797,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Sawah,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8798,8798,8798,Primary degraded,NA,1992,Low,No,High,,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8799,8799,8799,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Perkebunan,,  ,Disagree - major,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8800,8800,8800,Primary degraded,NA,1993,Low,Yes,High,,2000,1999,Cleared - Abandoned/transitional,Low,,,,,,,,,,,,Belukar Rawa,,Cleared - Abandoned/transitional  ,Disagree - minor,Yes,2015,No,High,Anna checked,image 1990-1992 not available,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8801,8801,8801,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8802,8802,8802,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - minor,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8803,8803,8803,Primary degraded,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,No,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,"Inconsistence, Overentry",4,8804,8804,8804,Primary intact,NA,1990,High,Yes,High,,2000,1999,Degraded - Selective Logging,High,,2006,2005,Cleared - Tree plantations,High,,2013,2012,Cleared - Tree plantations,High,,Hutan Tanaman,,Degraded - Selective Logging Cleared - Tree plantations Cleared - Tree plantations,Disagree - major,No,2012,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8805,8805,8805,Primary degraded,NA,1990,High,No,High,,1995,1990,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - major,No,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
